"nmadb_id","id","id_old","id_mod","is.star","cor_ability_pscore","cor_ability_pbv","cor_ability_PReTA","cor_ability_pswd","cor_prbs_pscore","cor_prbs_pbv","cor_prbs_PReTA","cor_prbs_pswd","cor_pscore_pbv","cor_pscore_PReTA","cor_pscore_pswd","cor_pbv_PReTA","cor_pbv_pswd","cor_PReTA_pswd","tau","avg_var","range","nS_nT"
480001,23,24,23,FALSE,0.980900071202281,0.77886709106991,0.938876521574866,0.98322971910114,0.865545235385654,0.880812205949952,0.870862058427855,0.933357439643275,0.77767040747855,0.979669901309736,0.987183035092956,0.756536003261414,0.842273844411658,0.972880097729118,0.0773277926047026,0.0580020938066461,0.893051721967286,530.857142857143
480037,25,26,25,TRUE,0.985257455124553,0.763283347674187,0.976376585497835,0.975425839545379,0.91268087493736,0.812214815656548,0.985123198817742,0.952569872845662,0.816308509278798,0.962929952543618,0.985634268112846,0.835724927261195,0.877166690343445,0.98608580694601,0,0.0831133854017931,0.944174514407349,360.142857142857
480052,26,27,26,FALSE,0.970962448428555,0.69960644037101,0.925598854704003,0.965366273314264,0.865350681179839,0.744142220602593,0.919334559549988,0.894690565222042,0.808455167739927,0.936909055117691,0.99347393052447,0.809894562648344,0.835654839874238,0.968389894396274,0,0.427962314526654,0.991572470648703,230.5
480060,27,28,27,FALSE,0.845808952048901,0.499836519843584,0.916075875853869,0.939087220516508,0.850383376164613,0.477612341031727,0.945404086581369,0.931652806190752,0.845448967002258,0.972765714778259,0.976686146723845,0.705081171603,0.731532553461011,0.992243785662183,0.161568157200344,0.0277604631606064,0.958446665459329,6755.2
480074,28,29,28,TRUE,0.991595396930428,0.819453058793709,0.971095813476972,0.983240129795655,0.957998552188526,0.862596522623426,0.994468758356449,0.936988697953136,0.868337439268611,0.973229231339062,0.997496559486417,0.856153480518756,0.872411534741195,0.956540142834705,0,0.073947062625524,0.895046231730304,198
480430,29,30,29,TRUE,0.995634745038158,0.942499089154861,0.998312267312678,0.983053704798354,0.981006017883485,0.997841947103816,0.972269680491939,0.994606506976555,0.968209406892114,0.999153672648128,0.995577599610247,0.957101245409152,0.987413587790135,0.990874183147187,0.544071344399221,0.21032128950654,0.653863487916845,9037.25
480492,30,31,30,FALSE,0.96512488937487,0.890868637437441,0.926893971729894,0.966338057181899,0.810587672616249,0.981523702735508,0.752918411391068,0.836472118365726,0.856023480977527,0.981988101784424,0.998063009001269,0.7837013147442,0.871801861657938,0.982227005849321,0.363065917478794,0.298179146459938,0.982425019645107,998.571428571429
480563,31,32,31,TRUE,0.9542288757763,0.955955595001492,0.981010362140186,0.959198544225392,0.9542288757763,0.955955595001492,0.981010362140186,0.959198544225392,0.936400387711932,0.992606067216032,0.999467144939256,0.941236785610558,0.945932996904013,0.993428607195289,0.232684336284834,0.170535633100777,0.902884125872132,8257.8
480629,32,33,32,TRUE,0.927821218078262,0.641688398476975,0.829785697321072,0.90413563729202,0.661054320029556,0.99418665180675,0.586592374552138,0.759832638873011,0.683794388914448,0.975837821174,0.988190041034435,0.613013881545266,0.782058253010526,0.961722435287466,0.491667901460042,0.332844893379606,0.900127274505875,904.3
480666,33,34,33,FALSE,0.935274643867548,0.385824819442998,0.92189664510906,0.854873124538156,0.404801182098977,0.642480000265693,0.281411592012652,0.530415962340519,0.500721518963721,0.952561190727736,0.95498825098508,0.302003264307833,0.70809130866622,0.832946434140614,0.0806151179486228,0.284237553818059,0.997156606316615,260.655172413793
480667,34,35,34,FALSE,0.89865403054628,0.597196946489651,0.828433859883753,0.835393772384552,0.896903526838923,0.793450073342093,0.825592647550662,0.901654348563151,0.755077714000738,0.964609330456162,0.991151349924496,0.59748306530312,0.782113413455949,0.965576773339177,0.0999289355462768,0.0115091012954652,0.959322860914278,1775.66666666667
480695,35,36,35,FALSE,0.963835045908221,0.552918324821233,0.904177973477214,0.839704534200007,0.968856428102555,0.846930705536509,0.830331132864597,0.994898445612637,0.72180132279315,0.888038890559954,0.942068129815659,0.416809257969027,0.878749874558948,0.800089386762198,0.0790057628497248,0.00113380984252385,0.898817023363738,2596.6
480706,36,37,36,FALSE,0.984898704992331,0.72926321135267,0.968789424461572,0.985157871834209,0.912563061976268,0.943308293543426,0.776488299384682,0.904847262477337,0.787759447913479,0.958349749516692,0.99979319490588,0.586979396111819,0.776226309193077,0.962532123952509,0.24886199973032,0.110316957457649,0.860173044233182,533.4
480804,37,38,37,FALSE,0.925860694223649,0.539560566082069,0.910638671621814,0.89402297328234,0.964369500114827,0.601392550450676,0.97918271174052,0.943417373739534,0.770492581619519,0.991731882038497,0.996092628407029,0.718875721939528,0.820826978194719,0.983484504649731,0.69467949935554,0.396036635937198,0.745742445662384,1507.83333333333
480926,38,39,38,FALSE,0.710225144987798,0.695424158473891,0.687516579063288,0.724501898611014,0.650253055396894,0.737861669439847,0.614464297620928,0.678899873080608,0.858524137962562,0.994227624145581,0.997138537471551,0.851139248169265,0.892785141681271,0.992410614473048,0.597947481620715,0.668176856786926,0.91226972832186,549.625
480935,40,41,40,FALSE,0.941066921944687,0.73333853837881,0.98620840284025,0.938063371015495,0.93277947187725,0.720472174756297,0.977682405728352,0.934532226845389,0.844838448193701,0.975599441415374,0.999463338715313,0.753384635572699,0.858109010542148,0.973044733314537,0.552657186025165,0.62442758242164,0.86856007875207,341.8
481009,41,43,41,FALSE,0.968959250749047,0.629791113041184,0.926401483083644,0.973384500646945,0.506866686364494,0.929699538154681,0.351586275677818,0.586953718749483,0.584824160596967,0.960359635842331,0.993504222946445,0.4148335774736,0.667769735338611,0.936440326915066,0.20955830105452,0.189948393367489,0.963952536450785,246.538461538462
481107,42,44,42,FALSE,0.975353876417796,0.693236648516449,0.950425909105255,0.968205329578397,0.917297786081637,0.831540441042963,0.910613147900864,0.911923017243803,0.809239392918708,0.98122536427105,0.997719688775409,0.734722790238228,0.841418680505865,0.969177255884653,0.289126468457109,0.0884260320707905,0.939217263088306,1207.2
481118,43,45,43,FALSE,0.990160725349119,0.652835867301239,0.940110178312714,0.996555771949986,0.689854959505122,0.988117157786912,0.596947784959155,0.735996617204076,0.588432049785342,0.93871157541319,0.996388266868,0.46948280050145,0.636848534811119,0.94400732284262,0.10032944292497,0.0890882305794117,0.965342793980914,504.75
481147,44,46,44,TRUE,0.981801734361809,0.826603457428335,0.946667863888269,0.979919811853318,0.919436140249119,0.972519774486914,0.916451917523514,0.931379107769011,0.901682220458545,0.990546748073988,0.999502680163401,0.930104953175969,0.912779146546812,0.990535183304659,0.247306466558158,0.145628061383348,0.639203968677564,388.5
481150,45,47,45,FALSE,0.983813988464217,0.612222331154375,0.89601876692623,0.976525213274477,0.560155976433388,0.996809174300632,0.361378416199743,0.651841710550848,0.562298091744685,0.93627383068793,0.990168975428965,0.355323537850857,0.655885156237984,0.900849988528261,0.15159005509632,0.120439071518453,0.951060968149297,4897
481159,46,48,46,TRUE,0.895891328064526,0.50113384518627,0.912072546847225,0.874663771018822,0.895891328064526,0.501133845186269,0.912072546847225,0.874663771018822,0.804052342720398,0.993023917247129,0.991343211427317,0.741972546472534,0.852446786308163,0.973166973410045,0,0.0362944794435055,0.847490411017987,3371.4
481163,47,49,47,TRUE,0.934297109489091,0.425707709056882,0.853786728966547,0.888342992665275,0.860691279401029,0.801101842748655,0.859208417587486,0.895977040072027,0.638046371740473,0.964225885308393,0.991435555467242,0.574348190700673,0.726567070258704,0.959186832995353,0.116571257714974,0.387539280261557,0.977940913174062,408.375
481193,48,50,48,FALSE,0.977106882319169,0.899469721028096,0.999882208071366,0.990940015534613,0.97710688231917,0.899469721028097,0.999882208071366,0.990940015534613,0.970905220447583,0.980252111994351,0.995141436020186,0.905939990567383,0.94880579901208,0.992721401012142,0.326145983144058,0.0230834488565861,0.869409802276177,2873.5
481216,50,52,50,FALSE,0.892341443591927,0.477890498890886,0.927839685311277,0.862391020552517,0.892341443591927,0.477890498890886,0.927839685311277,0.862391020552517,0.783829231488721,0.976140531418853,0.996127345531375,0.63727060336157,0.834377356037057,0.95387825898378,0.368539386669506,0.103138021826823,0.88634457242896,1544.6
481323,52,54,52,FALSE,0.903800136407078,0.874580661817387,0.848748205319712,0.902948997372704,0.699038444185625,0.921442905701339,0.660552726869668,0.859283256271129,0.821906967761999,0.989814764693562,0.911038815445883,0.803654936905305,0.97972090101975,0.89460964592529,0.061950166396493,0.0164631216542295,0.976503396617354,795.444444444444
481378,53,55,53,FALSE,0.968082146494438,0.47464131461656,0.926532373750336,0.939017030618977,0.751574623401045,0.948663501191849,0.592698422943602,0.828928256640418,0.604221049197905,0.944987463054812,0.990392049161166,0.418631820428097,0.703584004950872,0.902892951132425,0.248730724840443,0.0295951754466221,0.931133605021635,1659.23076923077
481384,54,56,54,FALSE,0.872236481920034,0.506016373910359,0.966525951460771,0.935557233091418,0.872236481920034,0.506016373910359,0.966525951460771,0.935557233091418,0.852114439193001,0.96175455484941,0.981242129474874,0.676592166846336,0.777361679269876,0.977668989891857,0.196783135636475,0.0187314607863772,0.529189764184095,223.75
481418,55,57,55,TRUE,0.894722144813038,0.996832967767595,0.88156716725124,0.955304097320539,0.894722144813038,0.996832967767595,0.88156716725124,0.955304097320539,0.927399249006444,0.999564749537394,0.986597913059451,0.916292717743184,0.975731355462478,0.981632563055399,0.229765998388177,0.062184758716176,0.870090462622528,8028
481551,56,58,56,FALSE,0.591824603281556,0.355346202072844,0.700636200141316,0.594171914697284,0.632990744082217,0.292166222996468,0.713859097217603,0.628237181189142,0.842325866125486,0.985969461873886,0.997819538395999,0.841442030309948,0.869185388191605,0.989322059551657,0,1.30066716115198,0.919943326218696,184.333333333333
