"nmadb_id","id","id_old","id_mod","is.star","treatment","tau","log_ability","se","lower","upper","prbs","P_score","pBV","PReTA","P_score_swd"
501243,110,114,110,FALSE,"2",0,-0.902898762198336,1.35721845442901,-3.56299805203231,1.75720052763564,0.0514958203534052,0.327870223896598,0.01,0.299259794174718,0.193996084274428
501243,110,114,110,FALSE,"3",0,-2.83615413441234e-05,1.33248724902117,-2.61165537948169,2.611598656399,0.127023365118374,0.51720136786588,0.025,0.584245241111613,0.306456178665527
501243,110,114,110,FALSE,"4",0,0.903040569905057,1.35722547782936,-1.75707248554065,3.56315362535076,0.313387354054726,0.726468181456705,0.207,0.824417209475115,0.540663465825488
501243,110,114,110,FALSE,"5",0,-2.83615413443662e-05,1.33248724902117,-2.61165537948169,2.611598656399,0.127023365118374,0.261914676467479,0.012,0.210874725526401,0.154411664459015
501243,110,114,110,FALSE,"6",0,-2.83615413442396e-05,1.33248724902117,-2.61165537948169,2.611598656399,0.127023365118374,0.213480586828287,0.061,0.192837796875993,0.149512189181413
501243,110,114,110,FALSE,"7",0,-2.83615413442379e-05,1.33248724902117,-2.61165537948169,2.611598656399,0.127023365118374,0.880996884376947,0.67,0.927389486829438,0.787723208055223
501250,111,115,111,FALSE,"1",0.100428233601055,-4.53598002376081,2.07184085921728,-8.5967134895252,-0.475246557996421,0.000303050514233853,0.002955650059813,0,9.89614963333190e-12,3.3254776613851e-06
501250,111,115,111,FALSE,"2",0.100428233601055,0.746202262623922,1.07812150944008,-1.36687706683659,2.85928159208443,0.0596400013576052,0.481067359416537,0,0.9622798201866,0.408329284373227
501250,111,115,111,FALSE,"3",0.100428233601055,-2.6868349580482,1.50004423125606,-5.62686762652714,0.253197710430749,0.00192569952624714,0.142038778372724,0,5.00941578804267e-11,0.0728382412530721
501250,111,115,111,FALSE,"4",0.100428233601055,-1.33339748152275,1.2368751109435,-3.75762815234599,1.0908331893005,0.00745382086357061,0.285965753979352,0,0.00941052269615608,0.213821019544532
501250,111,115,111,FALSE,"5",0.100428233601055,1.21407823712191,1.09498421619269,-0.93205139025559,3.36020786449941,0.0952211886759568,0.590214242666738,0.022,0.91466883825498,0.436582900128279
501250,111,115,111,FALSE,"6",0.100428233601055,2.72557144894588,1.30411388334395,0.169555205853072,5.28158769203869,0.431684802882184,0.950648448806147,0.724,0.999955225601901,0.797363179605305
501250,111,115,111,FALSE,"7",0.100428233601055,2.18299680902926,1.2002581887127,-0.169466012996912,4.53545963105542,0.250916711924879,0.785036126404749,0.162,0.994888324090643,0.582842774063369
501250,111,115,111,FALSE,"8",0.100428233601055,1.68736370561079,1.13416239563277,-0.535553742449114,3.91028115367069,0.152854724255324,0.762073640293939,0.092,0.998379608603459,0.557228903088709
501252,112,117,112,FALSE,"1",0.062078395540191,-0.839207016616406,1.29188469017804,-3.37125448154406,1.69284044831124,0.00603399382518549,0.381683499476223,0.001,0.108072853496155,0.0688926623575184
501252,112,117,112,FALSE,"2",0.062078395540191,-0.839207016616406,1.29188469017804,-3.37125448154405,1.69284044831124,0.00603399382518549,0.540292867275597,0.013,0.321353417931424,0.11879229994704
501252,112,117,112,FALSE,"3",0.062078395540191,-0.0304020153985006,1.26231193762552,-2.50448795039949,2.44368391960249,0.0135476637924229,0.468452915815071,0.084,0.419318837216288,0.243505835354343
